眺   目,"眺   目     stare   チョウ、なが-める chō, naga-meru    Strokes: 11"
釣   金,"釣   金     angling   チョウ、つ-る chō, tsu-ru    Strokes: 11"
貼   貝,"貼   貝     paste   チョウ、は-る chō, ha-ru    Strokes: 12"
超   走,"超   走     transcend   チョウ、こ-える、こ-す chō, ko-eru, ko-su    Strokes: 12"
跳   足,"跳   足     hop   チョウ、は-ねる、と-ぶ chō, ha-neru, to-bu    Strokes: 13"
徴   彳,徴   彳     indications   チョウ chō    Strokes: 14
嘲   口,"嘲   口     ridicule   チョウ、あざけ-る chō, azake-ru    Strokes: 15"
澄   水,"澄   水     lucidity   チョウ、す-む、す-ます chō, su-mu, su-masu    Strokes: 15"
聴   耳,"聴   耳     listen   チョウ、き-く chō, ki-ku    Strokes: 17"
懲   心,"懲   心     penal   チョウ、こ-りる、こ-らす、こ-らしめる chō, ko-riru, ko-rasu, ko-rashimeru    Strokes: 18"
勅   力,勅   力     imperial order   チョク choku    Strokes: 9
捗   手,捗   手     make progress   チョク choku    Strokes: 10
沈   水,"沈   水     sink   チン、しず-む、しず-める chin, shizu-mu, shizu-meru    Strokes: 7"
珍   玉,"珍   玉     rare   チン、めずら-しい chin, mezura-shii    Strokes: 9"
朕   月,朕   月     majestic plural   チン chin    Strokes: 10
陳   阜,陳   阜     exhibit   チン chin    Strokes: 11
鎮   金,"鎮   金     tranquilize   チン、しず-める、しず-まる chin, shizu-meru, shizu-maru    Strokes: 18"
椎   木,椎   木     oak   ツイ tsui    Strokes: 12
墜   土,墜   土     crash   ツイ tsui    Strokes: 15
塚   土,塚   土     hillock   つか tsuka    Strokes: 12
漬   水,"漬   水     pickling   つ-ける、つ-かる tsu-keru, tsu-karu    Strokes: 14"
坪   土,坪   土     two-mat area   つぼ tsubo    Strokes: 8
爪   爪,"爪   爪     claw   つめ、（つま） tsume, (tsuma)    Strokes: 4"
鶴   鳥,鶴   鳥     crane   つる tsuru    Strokes: 21
呈   口,呈   口     display   テイ tei    Strokes: 7
廷   廴,廷   廴     courts   テイ tei    Strokes: 7
抵   手,抵   手     resist   テイ tei    Strokes: 8
邸   邑,邸   邑     residence   テイ tei    Strokes: 8
亭   亠,亭   亠     pavilion   テイ tei    Strokes: 9
貞   貝,貞   貝     upright   テイ tei    Strokes: 9
帝   巾,帝   巾     sovereign   テイ tei    Strokes: 9
訂   言,訂   言     revise   テイ tei    Strokes: 9
逓   辵,逓   辵     relay   テイ tei    Strokes: 10
偵   人,偵   人     spy   テイ tei    Strokes: 11
堤   土,"堤   土     dike   テイ、つつみ tei, tsutsumi    Strokes: 12"
艇   舟,艇   舟     rowboat   テイ tei    Strokes: 13
締   糸,"締   糸     tighten   テイ、し-まる、し-める tei, shi-maru, shi-meru    Strokes: 15"
諦   言,"諦   言     abandon   テイ、あきら-める tei, akira-meru    Strokes: 16"
泥   水,"泥   水     mud   デイ、どろ dei, doro    Strokes: 8"
摘   手,"摘   手     pinch   テキ、つ-む teki, tsu-mu    Strokes: 14"
滴   水,"滴   水     drip   テキ、しずく、したた-る teki, shizuku, shitata-ru    Strokes: 14"
溺   水,"溺   水     drown   デキ、おぼ-れる deki, obo-reru    Strokes: 13"
迭   辵,迭   辵     transfer   テツ tetsu    Strokes: 8
哲   口,哲   口     philosophy   テツ tetsu    Strokes: 10
徹   彳,徹   彳     penetrate   テツ tetsu    Strokes: 15
撤   手,撤   手     remove   テツ tetsu    Strokes: 15
添   水,"添   水     annexed   テン、そ-える、そ-う ten, so-eru, so-u    Strokes: 11"
塡   土,塡   土     fill in   テン ten    Strokes: 13
殿   殳,"殿   殳     Mr.   デン、テン、との、どの den, ten, tono, dono    Strokes: 13"
斗   斗,斗   斗     Big Dipper   ト to    Strokes: 4
吐   口,"吐   口     spit   ト、は-く to, ha-ku    Strokes: 6"
妬   女,"妬   女     jealousy   ト、ねた-む to, neta-mu    Strokes: 8"
途   辵,途   辵     route   ト to    Strokes: 10
渡   水,"渡   水     transit   ト、わた-る、わた-す to, wata-ru, wata-su    Strokes: 12"
塗   土,"塗   土     paint   ト、ぬ-る to, nu-ru    Strokes: 13"
賭   貝,"賭   貝     gamble   ト、か-ける to, ka-keru    Strokes: 16"
奴   女,奴   女     guy   ド do    Strokes: 5
怒   心,"怒   心     angry   ド、いか-る、おこ-る do, ika-ru, oko-ru    Strokes: 9"
到   刀,到   刀     arrival   トウ tō    Strokes: 8
逃   辵,"逃   辵     escape   トウ、に-げる、に-がす、のが-す、のが-れる tō, ni-geru, ni-gasu, noga-su, noga-reru    Strokes: 9"
倒   人,"倒   人     overthrow   トウ、たお-れる、たお-す tō, tao-reru, tao-su    Strokes: 10"
凍   冫,"凍   冫     frozen   トウ、こお-る、こご-える tō, koo-ru, kogo-eru    Strokes: 10"
唐   口,"唐   口     T'ang   トウ、から tō, kara    Strokes: 10"
桃   木,"桃   木     peach tree   トウ、もも tō, momo    Strokes: 10"
透   辵,"透   辵     transparent   トウ、す-く、す-かす、す-ける tō, su-ku, su-kasu, su-keru    Strokes: 10"
悼   心,"悼   心     lament   トウ、いた-む tō, ita-mu    Strokes: 11"
盗   皿,"盗   皿     steal   トウ、ぬす-む tō, nusu-mu    Strokes: 11"
陶   阜,陶   阜     pottery   トウ tō    Strokes: 11
塔   土,塔   土     pagoda   トウ tō    Strokes: 12
搭   手,搭   手     board   トウ tō    Strokes: 12
棟   木,"棟   木     ridgepole   トウ、むね、（むな） tō, mune, (muna)    Strokes: 12"
痘   疒,痘   疒     pox   トウ tō    Strokes: 12
筒   竹,"筒   竹     cylinder   トウ、つつ tō, tsutsu    Strokes: 12"
稲   禾,"稲   禾     rice plant   トウ、いね、（いな） tō, ine, (ina)    Strokes: 14"
踏   足,"踏   足     step   トウ、ふ-む、ふ-まえる tō, fu-mu, fu-maeru    Strokes: 15"
謄   言,謄   言     mimeograph   トウ tō    Strokes: 17
藤   艸,"藤   艸     wisteria   トウ、ふじ tō, fuji    Strokes: 18"
闘   鬥,"闘   鬥     fight   トウ、たたか-う tō, tataka-u    Strokes: 18"
騰   馬,騰   馬     inflation   トウ tō    Strokes: 20
洞   水,"洞   水     den   ドウ、ほら dō, hora    Strokes: 9"
胴   肉,胴   肉     trunk   ドウ dō    Strokes: 10
瞳   目,"瞳   目     pupil   ドウ、ひとみ dō, hitomi    Strokes: 17"
峠   山,峠   山     mountain peak   とうげ tōge    Strokes: 9
匿   匸,匿   匸     hide   トク toku    Strokes: 10
督   目,督   目     coach   トク toku    Strokes: 13
篤   竹,篤   竹     fervent   トク toku    Strokes: 16
栃   木,栃   木     horse chestnut   （とち）[6] (tochi)    Strokes: 9
凸   凵,凸   凵     convex   トツ totsu    Strokes: 5
突   穴,"突   穴     stab   トツ、つ-く totsu, tsu-ku    Strokes: 8"
屯   屮,屯   屮     barracks   トン ton    Strokes: 4
豚   豕,"豚   豕     pork   トン、ぶた ton, buta    Strokes: 11"
頓   頁,頓   頁     suddenly   トン ton    Strokes: 13
貪   貝,"貪   貝     covet   ドン、むさぼ-る don, musabo-ru    Strokes: 11"
鈍   金,"鈍   金     dull   ドン、にぶ-い、にぶ-る don, nibu-i, nibu-ru    Strokes: 12"
曇   日,"曇   日     cloudy weather   ドン、くも-る don, kumo-ru    Strokes: 16"
丼   丶,"丼   丶     bowl of food   どんぶり、（どん） donburi, (don)    Strokes: 5"
那   邑,那   邑     what   ナ na    Strokes: 7
奈   大,奈   大     what   ナ na    Strokes: 8
梨   木,梨   木     pear tree   なし nashi    Strokes: 11
謎   言,謎   言     riddle   なぞ nazo    Strokes: 17
鍋   金,鍋   金     pot   なべ nabe    Strokes: 17
軟   車,"軟   車     soft   ナン、やわ-らか、やわ-らかい nan, yawa-raka, yawa-rakai    Strokes: 11"
尼   尸,"尼   尸     nun   ニ、あま ni, ama    Strokes: 5"
弐   貝,弐   貝     two (falsification prevention)   ニ ni    Strokes: 6
匂   勹,匂   勹     scent   にお-う nio-u    Strokes: 4
虹   虫,虹   虫     rainbow   にじ niji    Strokes: 9
尿   尸,尿   尸     urine   ニョウ nyō    Strokes: 7
妊   女,妊   女     pregnancy   ニン nin    Strokes: 7
忍   心,"忍   心     endure   ニン、しの-ぶ、しの-ばせる nin, shino-bu, shino-baseru    Strokes: 7"
寧   宀,寧   宀     rather   ネイ nei    Strokes: 14
捻   手,"捻   手     twist   ネン、ひね-る nen, hine-ru    Strokes: 11"
粘   米,"粘   米     sticky   ネン、ねば-る nen, neba-ru    Strokes: 11"
悩   心,"悩   心     trouble   ノウ、なや-む、なや-ます nō, naya-mu, naya-masu    Strokes: 10"
濃   水,"濃   水     concentrated   ノウ、こ-い nō, ko-i    Strokes: 16"
把   手,把   手     grasp   ハ ha    Strokes: 7
覇   雨,覇   雨     hegemony   ハ ha    Strokes: 19
婆   女,婆   女     old woman   バ ba    Strokes: 11
罵   网,"罵   网     insult   バ、ののし-る ba, nonoshi-ru    Strokes: 15"
杯   木,"杯   木     counter for cupfuls   ハイ、さかずき hai, sakazuki    Strokes: 8"
排   手,排   手     repudiate   ハイ hai    Strokes: 11
廃   广,"廃   广     abolish   ハイ、すた-れる、すた-る hai, suta-reru, suta-ru    Strokes: 12"
輩   車,輩   車     comrade   ハイ hai    Strokes: 15
培   土,"培   土     cultivate   バイ、つちか-う bai, tsuchika-u    Strokes: 11"
陪   阜,陪   阜     obeisance   バイ bai    Strokes: 11
媒   女,媒   女     mediator   バイ bai    Strokes: 12
賠   貝,賠   貝     compensation   バイ bai    Strokes: 15
伯   人,伯   人     chief   ハク haku    Strokes: 7
拍   手,"拍   手     clap   ハク、（ヒョウ） haku, (hyō)    Strokes: 8"
泊   水,"泊   水     overnight   ハク、と-まる、と-める haku, to-maru, to-meru    Strokes: 8"
迫   辵,"迫   辵     urge   ハク、せま-る haku, sema-ru    Strokes: 8"
剝   刀,"剝   刀     peel   ハク、は-がす、は-ぐ、は-がれる、は-げる haku, ha-gasu, ha-gu, ha-gareru, ha-geru    Strokes: 10"
舶   舟,舶   舟     liner   ハク haku    Strokes: 11
薄   艸,"薄   艸     dilute   ハク、うす-い、うす-める、うす-まる、うす-らぐ、うす-れる haku, usu-i, usu-meru, usu-maru, usu-ragu, usu-reru    Strokes: 16"
漠   水,漠   水     vague   バク baku    Strokes: 13
縛   糸,"縛   糸     truss   バク、しば-る baku, shiba-ru    Strokes: 16"
爆   火,爆   火     explode   バク baku    Strokes: 19
箸   竹,箸   竹     chopsticks   はし hashi    Strokes: 15
肌   肉,肌   肉     texture   はだ hada    Strokes: 6
鉢   金,"鉢   金     bowl   ハチ、（ハツ） hachi, (hatsu)    Strokes: 13"
髪   髟,"髪   髟     hair of the head   ハツ、かみ hatsu, kami    Strokes: 14"
伐   人,伐   人     fell   バツ batsu    Strokes: 6
抜   手,"抜   手     slip out   バツ、ぬ-く、ぬ-ける、ぬ-かす、ぬ-かる batsu, nu-ku, nu-keru, nu-kasu, nu-karu    Strokes: 7"
罰   网,"罰   网     penalty   バツ、バチ batsu, bachi    Strokes: 14"
閥   門,閥   門     clique   バツ batsu    Strokes: 14
氾   水,氾   水     spread out   ハン han    Strokes: 5
帆   巾,"帆   巾     sail   ハン、ほ han, ho    Strokes: 6"
汎   水,汎   水     pan-   ハン han    Strokes: 6
伴   人,"伴   人     consort   ハン、バン、ともな-う han, ban, tomona-u    Strokes: 7"
阪   阜,阪   阜     heights   ハン han    Strokes: 7
畔   田,畔   田     paddy-ridge   ハン han    Strokes: 10
般   舟,般   舟     generally   ハン han    Strokes: 10
販   貝,販   貝     marketing   ハン han    Strokes: 11
斑   文,斑   文     blemish   ハン han    Strokes: 12
搬   手,搬   手     conveyor   ハン han    Strokes: 13
煩   火,"煩   火     anxiety   ハン、（ボン）、わずら-う、わずら-わす han, (bon), wazura-u, wazura-wasu    Strokes: 13"
頒   頁,頒   頁     partition   ハン han    Strokes: 13
範   竹,範   竹     pattern   ハン han    Strokes: 15
繁   糸,繁   糸     luxuriant   ハン han    Strokes: 16
藩   艸,藩   艸     clan   ハン han    Strokes: 18
蛮   虫,蛮   虫     barbarian   バン ban    Strokes: 12
盤   皿,盤   皿     tray   バン ban    Strokes: 15
妃   女,妃   女     queen   ヒ hi    Strokes: 6
彼   彳,"彼   彳     he   ヒ、かれ、（かの） hi, kare, (kano)    Strokes: 8"
披   手,披   手     expose   ヒ hi    Strokes: 8
卑   十,"卑   十     lowly   ヒ、いや-しい、いや-しむ、いや-しめる hi, iya-shii, iya-shimu, iya-shimeru    Strokes: 9"
疲   疒,"疲   疒     exhausted   ヒ、つか-れる hi, tsuka-reru    Strokes: 10"
被   衣,"被   衣     incur   ヒ、こうむ-る hi, kōmu-ru    Strokes: 10"
扉   戶,"扉   戶     front door   ヒ、とびら hi, tobira    Strokes: 12"
碑   石,碑   石     tombstone   ヒ hi    Strokes: 14
罷   网,罷   网     quit   ヒ hi    Strokes: 15
避   辵,"避   辵     evade   ヒ、さ-ける hi, sa-keru    Strokes: 16"
尾   尸,"尾   尸     tail   ビ、お bi, o    Strokes: 7"
眉   目,"眉   目     eyebrow   ビ、（ミ）、まゆ bi, (mi), mayu    Strokes: 9"
微   彳,微   彳     delicate   ビ bi    Strokes: 13
膝   肉,膝   肉     knee   ひざ hiza    Strokes: 15
肘   肉,肘   肉     elbow   ひじ hiji    Strokes: 7
匹   匸,"匹   匸     equal   ヒツ、ひき hitsu, hiki    Strokes: 4"
泌   水,"泌   水     ooze   ヒツ、ヒ hitsu, hi    Strokes: 8"
姫   女,姫   女     princess   ひめ hime    Strokes: 10
漂   水,"漂   水     drift   ヒョウ、ただよ-う hyō, tadayo-u    Strokes: 14"
苗   艸,"苗   艸     seedling   ビョウ、なえ、（なわ） byō, nae, (nawa)    Strokes: 8"
描   手,"描   手     sketch   ビョウ、えが-く、か-く byō, ega-ku, ka-ku    Strokes: 11"
猫   犬,"猫   犬     cat   ビョウ、ねこ byō, neko    Strokes: 11"
浜   水,"浜   水     seacoast   ヒン、はま hin, hama    Strokes: 10"
賓   貝,賓   貝     V.I.P.   ヒン hin    Strokes: 15
頻   頁,頻   頁     repeatedly   ヒン hin    Strokes: 17
敏   攴,敏   攴     cleverness   ビン bin    Strokes: 10
瓶   瓦,瓶   瓦     flower pot   ビン bin    Strokes: 11
扶   手,扶   手     aid   フ fu    Strokes: 7
怖   心,"怖   心     dreadful   フ、こわ-い fu, kowa-i    Strokes: 8"
阜   阜,阜   阜     mound   （フ）[6] (fu)    Strokes: 8
附   阜,附   阜     affixed   フ fu    Strokes: 8
訃   言,訃   言     obituary   フ fu    Strokes: 9
赴   走,"赴   走     proceed   フ、おもむ-く fu, omomu-ku    Strokes: 9"
浮   水,"浮   水     floating   フ、う-く、う-かれる、う-かぶ、う-かべる fu, u-ku, u-kareru, u-kabu, u-kaberu    Strokes: 10"
符   竹,符   竹     token   フ fu    Strokes: 11
普   日,普   日     universal   フ fu    Strokes: 12
腐   肉,"腐   肉     rot   フ、くさ-る、くさ-れる、くさ-らす fu, kusa-ru, kusa-reru, kusa-rasu    Strokes: 14"
敷   攴,"敷   攴     spread   フ、し-く fu, shi-ku    Strokes: 15"
膚   肉,膚   肉     skin   フ fu    Strokes: 15
賦   貝,賦   貝     levy   フ fu    Strokes: 15
譜   言,譜   言     musical score   フ fu    Strokes: 19
侮   人,"侮   人     scorn   ブ、あなど-る bu, anado-ru    Strokes: 8"
舞   舛,"舞   舛     dance   ブ、ま-う、まい bu, ma-u, mai    Strokes: 15"
封   寸,"封   寸     seal   フウ、ホウ fū, hō    Strokes: 9"
伏   人,"伏   人     prostrated   フク、ふ-せる、ふ-す fuku, fu-seru, fu-su    Strokes: 6"
幅   巾,"幅   巾     breadth   フク、はば fuku, haba    Strokes: 12"
覆   襾,"覆   襾     capsize   フク、おお-う、くつがえ-す、くつがえ-る fuku, oo-u, kutsugae-su, kutsugae-ru    Strokes: 18"
払   手,"払   手     pay   フツ、はら-う futsu, hara-u    Strokes: 5"
沸   水,"沸   水     seethe   フツ、わ-く、わ-かす futsu, wa-ku, wa-kasu    Strokes: 8"
紛   糸,"紛   糸     distract   フン、まぎ-れる、まぎ-らす、まぎ-らわす、まぎ-らわしい fun, magi-reru, magi-rasu, magi-rawasu, magi-rawashii    Strokes: 10"
雰   雨,雰   雨     atmosphere   フン fun    Strokes: 12
噴   口,"噴   口     erupt   フン、ふ-く fun, fu-ku    Strokes: 15"
墳   土,墳   土     tomb   フン fun    Strokes: 15
憤   心,"憤   心     aroused   フン、いきどお-る fun, ikidoo-ru    Strokes: 15"
丙   一,丙   一     third class   ヘイ hei    Strokes: 5
併   人,"併   人     join   ヘイ、あわ-せる hei, awa-seru    Strokes: 8"
柄   木,"柄   木     design   ヘイ、がら、え hei, gara, e    Strokes: 9"
塀   土,塀   土     fence   ヘイ hei    Strokes: 12
幣   巾,幣   巾     cash   ヘイ hei    Strokes: 15
弊   廾,弊   廾     abuse   ヘイ hei    Strokes: 15
蔽   艸,蔽   艸     cover   ヘイ hei    Strokes: 15
餅   食,"餅   食     mochi rice cake   ヘイ、もち hei, mochi    Strokes: 15"
壁   土,"壁   土     wall   ヘキ、かべ heki, kabe    Strokes: 16"
璧   玉,璧   玉     sphere   ヘキ heki    Strokes: 18
癖   疒,"癖   疒     mannerism   ヘキ、くせ heki, kuse    Strokes: 18"
蔑   艸,"蔑   艸     ignore   ベツ、さげす-む betsu, sagesu-mu    Strokes: 14"
偏   人,"偏   人     partial   ヘン、かたよ-る hen, katayo-ru    Strokes: 11"
遍   辵,遍   辵     everywhere   ヘン hen    Strokes: 12
哺   口,哺   口     suckle   ホ ho    Strokes: 10
捕   手,"捕   手     catch   ホ、と-らえる、と-らわれる、と-る、つか-まえる、つか-まる ho, to-raeru, to-rawareru, to-ru, tsuka-maeru, tsuka-maru    Strokes: 10"
舗   舌,舗   舌     pavement   ホ ho    Strokes: 15
募   力,"募   力     recruit   ボ、つの-る bo, tsuno-ru    Strokes: 12"
慕   心,"慕   心     pining   ボ、した-う bo, shita-u    Strokes: 14"
簿   竹,簿   竹     register   ボ bo    Strokes: 19
芳   艸,"芳   艸     perfume   ホウ、かんば-しい hō, kanba-shii    Strokes: 7"
邦   邑,邦   邑     home country   ホウ hō    Strokes: 7
奉   大,"奉   大     observance   ホウ、（ブ）、たてまつ-る hō, (bu), tatematsu-ru    Strokes: 8"
抱   手,"抱   手     embrace   ホウ、だ-く、いだ-く、かか-える hō, da-ku, ida-ku, kaka-eru    Strokes: 8"
泡   水,"泡   水     bubbles   ホウ、あわ hō, awa    Strokes: 8"
胞   肉,胞   肉     placenta   ホウ hō    Strokes: 9
俸   人,俸   人     salary   ホウ hō    Strokes: 10
倣   人,"倣   人     emulate   ホウ、なら-う hō, nara-u    Strokes: 10"
峰   山,"峰   山     summit   ホウ、みね hō, mine    Strokes: 10"
砲   石,砲   石     cannon   ホウ hō    Strokes: 10
崩   山,"崩   山     crumble   ホウ、くず-れる、くず-す hō, kuzu-reru, kuzu-su    Strokes: 11"
蜂   虫,"蜂   虫     bee   ホウ、はち hō, hachi    Strokes: 13"
飽   食,"飽   食     sated   ホウ、あ-きる、あ-かす hō, a-kiru, a-kasu    Strokes: 13"
褒   衣,"褒   衣     praise   ホウ、ほ-める hō, ho-meru    Strokes: 15"
縫   糸,"縫   糸     sew   ホウ、ぬ-う hō, nu-u    Strokes: 16"
乏   丿,"乏   丿     scarce   ボウ、とぼ-しい bō, tobo-shii    Strokes: 4"
忙   心,"忙   心     busy   ボウ、いそが-しい bō, isoga-shii    Strokes: 6"
坊   土,"坊   土     boy   ボウ、（ボッ） bō, (bo')    Strokes: 7"
妨   女,"妨   女     disturb   ボウ、さまた-げる bō, samata-geru    Strokes: 7"
房   戶,"房   戶     tassel   ボウ、ふさ bō, fusa    Strokes: 8"
肪   肉,肪   肉     obese   ボウ bō    Strokes: 8
某   木,某   木     so-and-so   ボウ bō    Strokes: 9
冒   冂,"冒   冂     risk   ボウ、おか-す bō, oka-su    Strokes: 9"
剖   刀,剖   刀     divide   ボウ bō    Strokes: 10
紡   糸,"紡   糸     spinning   ボウ、つむ-ぐ bō, tsumu-gu    Strokes: 10"
傍   人,"傍   人     bystander   ボウ、かたわ-ら bō, katawa-ra    Strokes: 12"
帽   巾,帽   巾     cap   ボウ bō    Strokes: 12
貌   豸,貌   豸     appearance   ボウ bō    Strokes: 14
膨   肉,"膨   肉     swell   ボウ、ふく-らむ、ふく-れる bō, fuku-ramu, fuku-reru    Strokes: 16"
謀   言,"謀   言     conspire   ボウ、（ム）、はか-る bō, (mu), haka-ru    Strokes: 16"
頰   頁,頰   頁     cheek   ほお hoo    Strokes: 16
朴   木,朴   木     crude   ボク boku    Strokes: 6
睦   目,睦   目     harmonious   ボク boku    Strokes: 13
僕   人,僕   人     me   ボク boku    Strokes: 14
墨   土,"墨   土     black ink   ボク、すみ boku, sumi    Strokes: 14"
撲   手,撲   手     slap   ボク boku    Strokes: 15
没   水,没   水     drown   ボツ botsu    Strokes: 7
勃   力,勃   力     rise   ボツ botsu    Strokes: 9
堀   土,堀   土     ditch   ほり hori    Strokes: 11
奔   大,奔   大     bustle   ホン hon    Strokes: 8
翻   飛,"翻   飛     flip   ホン、ひるがえ-る、ひるがえ-す hon, hirugae-ru, hirugae-su    Strokes: 18"
凡   几,"凡   几     mediocre   ボン、（ハン） bon, (han)    Strokes: 3"
盆   皿,盆   皿     basin   ボン bon    Strokes: 9
麻   麻,"麻   麻     hemp   マ、あさ ma, asa    Strokes: 11"
摩   手,摩   手     chafe   マ ma    Strokes: 15
磨   石,"磨   石     grind   マ、みが-く ma, miga-ku    Strokes: 16"
魔   鬼,魔   鬼     witch   マ ma    Strokes: 21
昧   日,昧   日     foolish   マイ mai    Strokes: 9
埋   土,"埋   土     bury   マイ、う-める、う-まる、う-もれる mai, u-meru, u-maru, u-moreru    Strokes: 10"
膜   肉,膜   肉     membrane   マク maku    Strokes: 14
枕   木,枕   木     pillow   まくら makura    Strokes: 8
又   又,又   又     or again   また mata    Strokes: 2
抹   手,抹   手     rub   マツ matsu    Strokes: 8
慢   心,慢   心     ridicule   マン man    Strokes: 14
漫   水,漫   水     cartoon   マン man    Strokes: 14
魅   鬼,魅   鬼     fascination   ミ mi    Strokes: 15
岬   山,岬   山     headland   みさき misaki    Strokes: 8
蜜   虫,蜜   虫     honey   ミツ mitsu    Strokes: 14
妙   女,妙   女     exquisite   ミョウ myō    Strokes: 7
眠   目,"眠   目     sleep   ミン、ねむ-る、ねむ-い min, nemu-ru, nemu-i    Strokes: 10"
矛   矛,"矛   矛     halberd   ム、ほこ mu, hoko    Strokes: 5"
霧   雨,"霧   雨     fog   ム、きり mu, kiri    Strokes: 19"
娘   女,娘   女     daughter   むすめ musume    Strokes: 10
冥   冖,"冥   冖     dark   メイ、ミョウ mei, myō    Strokes: 10"
銘   金,銘   金     inscription   メイ mei    Strokes: 14
滅   水,"滅   水     destroy   メツ、ほろ-びる、ほろ-ぼす metsu, horo-biru, horo-bosu    Strokes: 13"
免   儿,"免   儿     excuse   メン、まぬか-れる men, manuka-reru    Strokes: 8"
麺   麥,麺   麥     noodles   メン men    Strokes: 16
茂   艸,"茂   艸     overgrown   モ、しげ-る mo, shige-ru    Strokes: 8"
妄   女,"妄   女     delusion   モウ、ボウ mō, bō    Strokes: 6"
盲   目,盲   目     blind   モウ mō    Strokes: 8
耗   耒,"耗   耒     decrease   モウ、（コウ） mō, (kō)    Strokes: 10"
猛   犬,猛   犬     fierce   モウ mō    Strokes: 11
網   糸,"網   糸     netting   モウ、あみ mō, ami    Strokes: 14"
黙   黑,"黙   黑     silence   モク、だま-る moku, dama-ru    Strokes: 15"
紋   糸,紋   糸     family crest   モン mon    Strokes: 10
冶   冫,冶   冫     melting   ヤ ya    Strokes: 7
弥   弓,弥   弓     all the more   や ya    Strokes: 8
厄   厂,厄   厂     unlucky   ヤク yaku    Strokes: 4
躍   足,"躍   足     leap   ヤク、おど-る yaku, odo-ru    Strokes: 21"
闇   門,闇   門     darkness   やみ yami    Strokes: 17
喩   口,喩   口     metaphor   ユ yu    Strokes: 12
愉   心,愉   心     pleasure   ユ yu    Strokes: 12
諭   言,"諭   言     rebuke   ユ、さと-す yu, sato-su    Strokes: 16"
癒   疒,"癒   疒     healing   ユ、い-える、い-やす yu, i-eru, i-yasu    Strokes: 18"
唯   口,"唯   口     solely   ユイ、（イ） yui, (i)    Strokes: 11"
幽   幺,幽   幺     seclude   ユウ yū    Strokes: 9
悠   心,悠   心     permanence   ユウ yū    Strokes: 11
湧   水,"湧   水     boil   ユウ、わ-く yū, wa-ku    Strokes: 12"
猶   犬,猶   犬     furthermore   ユウ yū    Strokes: 12
裕   衣,裕   衣     abundant   ユウ yū    Strokes: 12
雄   隹,"雄   隹     male   ユウ、お、おす yū, o, osu    Strokes: 12"
誘   言,"誘   言     entice   ユウ、さそ-う yū, saso-u    Strokes: 14"
憂   心,"憂   心     melancholy   ユウ、うれ-える、うれ-い、う-い yū, ure-eru, ure-i, u-i    Strokes: 15"
融   虫,融   虫     dissolve   ユウ yū    Strokes: 16
与   臼,"与   臼     give   ヨ、あた-える yo, ata-eru    Strokes: 3"
誉   言,"誉   言     reputation   ヨ、ほま-れ yo, homa-re    Strokes: 13"
妖   女,"妖   女     bewitching   ヨウ、あや-しい yō, aya-shii    Strokes: 7"
庸   广,庸   广     commonplace   ヨウ yō    Strokes: 11
揚   手,"揚   手     hoist   ヨウ、あ-げる、あ-がる yō, a-geru, a-garu    Strokes: 12"
揺   手,"揺   手     swing   ヨウ、ゆ-れる、ゆ-る、ゆ-らぐ、ゆ-るぐ、ゆ-する、ゆ-さぶる、ゆ-すぶる yō, yu-reru, yu-ru, yu-ragu, yu-rugu, yu-suru, yu-saburu, yu-suburu    Strokes: 12"
溶   水,"溶   水     melt   ヨウ、と-ける、と-かす、と-く yō, to-keru, to-kasu, to-ku    Strokes: 13"
腰   肉,"腰   肉     loins   ヨウ、こし yō, koshi    Strokes: 13"
瘍   疒,瘍   疒     boil (medical)   ヨウ yō    Strokes: 14
踊   足,"踊   足     jump   ヨウ、おど-る、おど-り yō, odo-ru, odo-ri    Strokes: 14"
窯   穴,"窯   穴     kiln   ヨウ、かま yō, kama    Strokes: 15"
擁   手,擁   手     embrace   ヨウ yō    Strokes: 16
謡   言,"謡   言     noh chanting   ヨウ、うたい、うた-う yō, utai, uta-u    Strokes: 16"
抑   手,"抑   手     repress   ヨク、おさ-える yoku, osa-eru    Strokes: 7"
沃   水,沃   水     fertility   ヨク yoku    Strokes: 7
翼   羽,"翼   羽     wing   ヨク、つばさ yoku, tsubasa    Strokes: 17"
拉   手,拉   手     crush   ラ ra    Strokes: 8
裸   衣,"裸   衣     naked   ラ、はだか ra, hadaka    Strokes: 13"
羅   网,羅   网     gauze   ラ ra    Strokes: 19
雷   雨,"雷   雨     thunder   ライ、かみなり rai, kaminari    Strokes: 13"
頼   貝,"頼   貝     trust   ライ、たの-む、たの-もしい、たよ-る rai, tano-mu, tano-moshii, tayo-ru    Strokes: 16"
絡   糸,"絡   糸     entwine   ラク、から-む、から-まる、から-める raku, kara-mu, kara-maru, kara-meru    Strokes: 12"
酪   酉,酪   酉     dairy products   ラク raku    Strokes: 13
辣   辛,辣   辛     bitter   ラツ ratsu    Strokes: 14
濫   水,濫   水     excessive   ラン ran    Strokes: 18
藍   艸,"藍   艸     indigo   ラン、あい ran, ai    Strokes: 18"
欄   木,欄   木     column   ラン ran    Strokes: 20
吏   口,吏   口     officer   リ ri    Strokes: 6
痢   疒,痢   疒     diarrhea   リ ri    Strokes: 12
履   尸,"履   尸     footgear   リ、は-く ri, ha-ku    Strokes: 15"
璃   玉,璃   玉     glassy   リ ri    Strokes: 15
